song_id,zero_crossings,spectral_centroids_mean,spectral_centroids_var,spectral_rolloff_mean,spectral_rolloff_var,tempo,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,mfcc_13_mean,mfcc_13_var,mfcc_14_mean,mfcc_14_var,mfcc_15_mean,mfcc_15_var,mfcc_16_mean,mfcc_16_var,mfcc_17_mean,mfcc_17_var,mfcc_18_mean,mfcc_18_var,mfcc_19_mean,mfcc_19_var,mfcc_20_mean,mfcc_20_var,Artist
Adam Levine_Ga7u2TwY,562057,0.261499812141316,0.005006891336917284,0.5465944763655797,0.01694343198348507,95.703125,-35.79269790649414,8950.3125,77.2541275024414,609.2813720703125,-1.2926031351089478,380.6954650878906,17.712757110595703,255.85763549804688,-0.3233785927295685,157.51275634765625,8.685484886169434,129.48541259765625,-2.0895862579345703,95.87005615234375,9.797175407409668,89.36800384521484,0.3038659989833832,68.94497680664062,8.3496732711792,68.97774505615234,-0.24825240671634674,62.92017364501953,5.546461582183838,52.318397521972656,-4.141785144805908,51.07967758178711,3.4721646308898926,52.61569595336914,-0.349698543548584,43.493194580078125,2.634749412536621,39.1099853515625,-1.7631062269210815,44.82147979736328,5.362249851226807,51.63604736328125,0.7771196365356445,63.80499267578125,4.217199802398682,70.72257232666016,Adam Levine
Adam Levine_h7txXu6v,663486,0.4484241624645026,0.011104874716536584,0.6749957522982366,0.014116009324430906,103.359375,-38.1195068359375,14746.123046875,57.579715728759766,690.4471435546875,2.5708231925964355,328.4315185546875,28.340726852416992,228.37860107421875,10.313397407531738,100.16545867919922,11.432817459106445,115.35047149658203,-1.067702054977417,80.99007415771484,12.670622825622559,69.28282165527344,2.329777956008911,60.28307342529297,6.246562480926514,59.64686965942383,2.183532476425171,50.58546829223633,5.263489723205566,49.527198791503906,-1.0793596506118774,41.6474723815918,1.2870525121688843,43.9912223815918,-0.3416826128959656,47.93429946899414,5.022876262664795,53.30252456665039,-2.992332935333252,57.574737548828125,5.6760406494140625,65.60567474365234,-0.04736470803618431,65.543701171875,4.199713706970215,56.720359802246094,Adam Levine
Adam Levine_idoLJICu,392958,0.2777469369417223,0.01733643982190947,0.451759298169554,0.048636725847929455,123.046875,-97.95401763916016,10072.4814453125,99.29795837402344,1556.6962890625,15.73893928527832,811.4346313476562,29.81646156311035,441.9107971191406,7.210159778594971,255.41751098632812,9.523856163024902,172.2917938232422,-0.736477792263031,201.91726684570312,2.811666965484619,161.2626190185547,-2.65267014503479,121.3072280883789,0.22446683049201965,167.0445556640625,-6.433578968048096,102.23395538330078,-1.1552653312683105,108.99188995361328,-1.8198297023773193,102.95299530029297,-0.9036492705345154,93.27391052246094,-6.305768013000488,106.01018524169922,-3.4179437160491943,95.66477966308594,-10.759913444519043,88.23036193847656,1.3770538568496704,81.75325012207031,-7.963632583618164,114.87195587158203,-1.253901720046997,133.43536376953125,Adam Levine
Adam Levine_LxbqUIBm,366824,0.20139799852460533,0.008360765237144078,0.4085533847089807,0.03604532036882884,135.99917763157896,-83.37356567382812,12545.708984375,98.83963012695312,1603.798583984375,10.674569129943848,455.58795166015625,19.892087936401367,394.9523010253906,4.16813850402832,206.64337158203125,20.95523452758789,200.7377166748047,0.2692060172557831,167.10739135742188,11.529579162597656,151.7995147705078,0.011033501476049423,110.96488189697266,6.073585510253906,114.83068084716797,0.12887722253799438,101.12633514404297,6.081907272338867,84.16767883300781,6.033481597900391,76.26602172851562,5.449296474456787,73.08432006835938,3.8261873722076416,65.38605499267578,6.039432048797607,67.62174224853516,-6.986842155456543,98.66899871826172,7.418231010437012,76.45332336425781,-7.399094104766846,69.503173828125,-1.4451364278793335,75.43761444091797,Adam Levine
Adam Levine_NV8i1QiI,547826,0.3657821797899647,0.013162864033270308,0.5605982032948325,0.024804483394464245,123.046875,-48.53660583496094,6758.17822265625,79.42203521728516,960.7789306640625,-0.015445398166775703,474.5415344238281,14.421913146972656,398.5275573730469,-0.5300734043121338,208.48663330078125,1.4074060916900635,153.07823181152344,-6.3946852684021,156.99888610839844,-2.6045491695404053,154.31568908691406,-3.0081443786621094,119.43395233154297,0.4553444981575012,111.34896850585938,-5.6705098152160645,114.27701568603516,5.160221099853516,97.31403350830078,-4.813141822814941,80.40702819824219,-0.22520381212234497,84.50704193115234,-3.7939107418060303,71.14515686035156,-0.14066003262996674,66.33428192138672,-8.564024925231934,72.3203125,4.676793098449707,65.0545883178711,-3.9711568355560303,83.22228240966797,3.25763201713562,86.85144805908203,Adam Levine
Adam Levine_P1Ql8Alh,376690,0.30252318618217866,0.017243639738894912,0.4763055535361947,0.04389343832756066,95.703125,-84.42220306396484,11083.556640625,103.46484375,1615.55615234375,14.831351280212402,525.9376220703125,11.889779090881348,363.8080139160156,-4.941562175750732,229.18533325195312,14.600340843200684,167.09341430664062,-9.7802734375,159.7159881591797,5.821731090545654,123.59004974365234,-4.6883344650268555,99.81398010253906,1.2186400890350342,114.70173645019531,2.030085563659668,103.44329071044922,2.5297436714172363,98.2449951171875,-5.4925456047058105,100.71502685546875,1.1745742559432983,95.13550567626953,-5.718513011932373,93.92552947998047,-3.0062928199768066,142.9676971435547,-12.318645477294922,143.5176239013672,0.504164457321167,107.10580444335938,-6.656954765319824,109.01081848144531,-2.1525070667266846,126.52546691894531,Adam Levine
Adam Levine_p6ycnZnX,359928,0.3532790208410192,0.02243233443028362,0.5381873076477821,0.046960059525639426,123.046875,-79.62052154541016,13168.5869140625,84.67146301269531,1869.0478515625,8.125689506530762,586.9418334960938,14.228415489196777,475.86773681640625,-1.9716110229492188,270.7176513671875,9.041869163513184,208.6700897216797,-4.764087677001953,167.9951171875,2.4970502853393555,165.18771362304688,-4.222828388214111,143.18199157714844,2.7743279933929443,127.85318756103516,-4.889345169067383,108.88137817382812,-0.17108644545078278,119.46176147460938,-6.912451267242432,106.29122924804688,-0.1024271622300148,125.48548126220703,3.178464889526367,69.96507263183594,5.187862396240234,109.42267608642578,-3.70859956741333,118.84223937988281,6.8846588134765625,95.78971862792969,-6.434081077575684,97.59362030029297,-0.3396032452583313,82.62635040283203,Adam Levine
Adam Levine_pKwTBCG6,554332,0.39923296518808354,0.015875805804705816,0.6074372673110197,0.022052742443536024,107.666015625,-45.924171447753906,10069.7314453125,61.81692123413086,891.9373168945312,2.1085612773895264,362.626953125,27.0020751953125,294.74603271484375,4.434781551361084,122.64993286132812,11.390472412109375,138.90682983398438,3.2018933296203613,116.50257110595703,7.826251983642578,104.6231460571289,4.480654239654541,94.09589385986328,6.953348636627197,82.42137908935547,0.1336183100938797,66.18891906738281,5.441614151000977,67.18290710449219,-0.9163176417350769,75.65567779541016,3.1089210510253906,77.2327880859375,-2.15614652633667,82.95217895507812,2.545257806777954,84.51779174804688,-1.8364156484603882,64.51412200927734,5.384206295013428,84.82393646240234,-0.4549209773540497,99.88687133789062,5.082557201385498,130.89111328125,Adam Levine
Adam Levine_pTFa2vb8,527998,0.3535577446360787,0.018177387114690212,0.5185152215444282,0.03299953496655872,117.45383522727273,-72.26226043701172,8167.16162109375,85.02693939208984,1299.3392333984375,8.246986389160156,309.3964538574219,28.04413414001465,364.2706298828125,3.7446646690368652,156.3316192626953,7.860185146331787,124.0819320678711,-5.873012065887451,125.9195785522461,2.024904727935791,110.71990203857422,-5.395523548126221,99.5147476196289,1.712381362915039,86.58525085449219,-3.8630082607269287,72.82933044433594,1.651093602180481,80.05697631835938,-0.7782350778579712,89.30351257324219,-2.483518123626709,92.46478271484375,-5.478196620941162,74.85816192626953,-1.7785167694091797,79.84442138671875,-9.597214698791504,69.86739349365234,1.689945101737976,55.53512954711914,-3.40232253074646,62.348899841308594,0.10867413133382797,57.32271194458008,Adam Levine
Adam Levine_QeJ3PgU5,598360,0.38159023800604397,0.015274092571768077,0.5849415359839436,0.0267230153634367,89.10290948275862,-20.3038387298584,7232.29248046875,73.66857147216797,912.014892578125,-7.24469518661499,503.82012939453125,18.82756996154785,277.1783752441406,0.014864461496472359,211.7179412841797,3.8072657585144043,210.4661865234375,-5.854422092437744,145.89312744140625,6.794192790985107,122.95796203613281,-0.35417288541793823,107.22492218017578,6.273308277130127,94.64310455322266,-5.406002998352051,112.73397064208984,4.357666492462158,92.95079803466797,-2.3158040046691895,73.44618225097656,2.0283515453338623,72.07817077636719,1.1946769952774048,49.17103576660156,4.779130935668945,51.76234436035156,-2.8133890628814697,61.144569396972656,6.254576206207275,55.64826965332031,-2.830756902694702,52.99082946777344,2.5091476440429688,61.53371047973633,Adam Levine
Adam Levine_R6UJJWQC,620238,0.28211844985827705,0.006278023859580394,0.5724352015241783,0.016168697902495286,92.28515625,-27.46320915222168,5889.22021484375,58.96718215942383,882.0189819335938,-5.049183368682861,600.5172119140625,15.274916648864746,351.20941162109375,-3.3430440425872803,226.44859313964844,5.830770015716553,268.23583984375,-6.8226847648620605,183.4285888671875,4.3350372314453125,158.8845977783203,-2.9649040699005127,167.80763244628906,4.449613571166992,130.9673614501953,-2.60845947265625,129.1215362548828,2.6034698486328125,131.08807373046875,-3.0480668544769287,104.56024932861328,-0.6501768827438354,100.42411804199219,-3.2650392055511475,88.62042999267578,2.673243522644043,89.73219299316406,-4.124438285827637,94.4149398803711,6.9853434562683105,107.3166275024414,-0.06498277932405472,120.20149993896484,5.965616226196289,115.78746032714844,Adam Levine
Adam Levine_RjIssIex,283898,0.31299393381692675,0.019832798794136602,0.4235478767882377,0.045315050009103595,92.28515625,-135.0948028564453,9314.513671875,105.77497100830078,1737.281005859375,13.178415298461914,538.2797241210938,12.258540153503418,324.2951354980469,2.5049266815185547,185.0147247314453,11.032483100891113,170.18905639648438,-14.634154319763184,182.2111358642578,-3.8456170558929443,136.2031707763672,-11.772186279296875,128.07562255859375,-5.0223236083984375,97.40391540527344,-6.061695575714111,97.11769104003906,-5.1666340827941895,69.55899810791016,-6.818914890289307,75.2171630859375,-5.674779891967773,71.84614562988281,-2.566995859146118,59.71377182006836,-7.7322797775268555,60.91153335571289,-11.255470275878906,82.29261779785156,-3.1448700428009033,72.623046875,-10.580035209655762,94.39595031738281,-3.0187692642211914,96.19500732421875,Adam Levine
Adam Levine_tYhO3Q27,444998,0.28133022944455205,0.014568825260538588,0.33955998039551066,0.025885893446876956,129.19921875,-108.32303619384766,10523.3046875,122.2416763305664,1059.310546875,-8.228575706481934,517.7045288085938,33.74790954589844,204.09825134277344,11.932134628295898,129.9569549560547,8.308649063110352,126.770263671875,1.9649204015731812,88.16785430908203,6.427586078643799,75.85411071777344,1.6621849536895752,76.47467803955078,4.785712242126465,63.44895935058594,-1.890869379043579,61.309600830078125,0.15328219532966614,86.99720764160156,-5.582662105560303,70.23189544677734,-2.243509531021118,64.64075469970703,-2.1117279529571533,62.76895523071289,0.019215481355786324,82.98343658447266,-5.4368391036987305,77.66049194335938,2.187209129333496,84.205078125,-1.574118971824646,89.75543212890625,5.761336326599121,79.96229553222656,Adam Levine
Adam Levine_VwZHuc-T,482202,0.3422795562759892,0.01705789293547116,0.49446785344362243,0.03827047437257844,103.359375,-63.60182189941406,8685.986328125,87.26778411865234,908.162841796875,14.382969856262207,506.7537841796875,22.225404739379883,277.50433349609375,9.2379732131958,197.4322052001953,12.344660758972168,138.31591796875,1.7481962442398071,90.25894165039062,9.73757266998291,74.84229278564453,-1.0419249534606934,86.25464630126953,7.041001319885254,72.91361236572266,1.1571768522262573,73.52362060546875,7.539935111999512,82.94194030761719,-0.07737505435943604,57.884552001953125,0.44317424297332764,71.23273468017578,-1.484933614730835,83.45389556884766,2.352961778640747,119.77325439453125,-5.4070820808410645,93.79381561279297,0.8895248174667358,80.27234649658203,-2.4176037311553955,97.70358276367188,3.7435410022735596,122.74988555908203,Adam Levine
Adam Levine_XJ2N9gez,573470,0.3679856596729257,0.012395561698154268,0.5694368120801669,0.022581108273282455,112.34714673913044,-38.38677215576172,7755.306640625,72.392333984375,947.927978515625,1.7690685987472534,404.76220703125,20.524065017700195,322.0760192871094,0.6007624864578247,204.45281982421875,12.576777458190918,161.0087432861328,-2.2242870330810547,122.23600006103516,10.165574073791504,94.7615966796875,-1.7677258253097534,105.90254211425781,5.277205467224121,87.93621826171875,0.2584102153778076,81.52908325195312,5.216526508331299,102.35928344726562,4.0660223960876465,83.74801635742188,3.24763822555542,91.90447998046875,0.5196561813354492,66.68891906738281,4.350985527038574,70.69207763671875,-6.637992858886719,65.38261413574219,1.5388826131820679,63.80635070800781,-5.469635486602783,71.0572738647461,3.7483415603637695,55.16303634643555,Adam Levine
Adam Levine_XJEi11XB,437966,0.4548616488370971,0.01241055083973129,0.6066294409230245,0.019318971373430385,117.45383522727273,-49.704803466796875,8499.8935546875,75.1213607788086,522.013427734375,4.707426071166992,397.8473205566406,20.560585021972656,251.9510498046875,-0.6014435887336731,136.8008270263672,11.879374504089355,121.49433898925781,-1.6311278343200684,101.27429962158203,8.053465843200684,74.32795715332031,-0.9751887321472168,66.2813491821289,5.185079574584961,79.51688385009766,-1.1959670782089233,64.5212631225586,2.1009926795959473,82.79092407226562,-1.2596418857574463,55.384307861328125,-1.5702793598175049,85.2523422241211,-3.1040241718292236,65.031494140625,3.726722240447998,79.926513671875,-2.901618719100952,107.11216735839844,8.245680809020996,111.75880432128906,1.1836665868759155,89.95982360839844,4.777978897094727,88.20613098144531,Adam Levine
Adam Levine__oONnN9B,397340,0.4181672375857571,0.01613634098486528,0.5606692314186189,0.022491995363071556,95.703125,-49.704280853271484,5977.41455078125,74.22570037841797,721.6814575195312,-0.22731560468673706,492.96563720703125,30.069652557373047,256.31500244140625,4.3909735679626465,140.8964080810547,14.500812530517578,109.73635864257812,1.1434664726257324,77.75244140625,9.871967315673828,67.85977935791016,2.1269984245300293,60.24960708618164,9.191004753112793,78.5743637084961,2.1186299324035645,73.68293762207031,5.643486499786377,85.60631561279297,1.0942920446395874,60.5172004699707,3.680920124053955,82.61880493164062,-0.44913047552108765,78.09941864013672,4.194518566131592,66.33655548095703,-4.892988204956055,72.17688751220703,5.997527599334717,68.87967681884766,-0.8631911873817444,61.67411804199219,9.020730018615723,72.17301940917969,Adam Levine
Drake_-yntdURj,410548,0.3103898334321376,0.037690377606960916,0.4787835926449788,0.07615323762985385,135.99917763157896,-164.2648468017578,13357.9697265625,72.20426177978516,1866.7506103515625,25.59587860107422,1346.162841796875,30.86468505859375,503.9639587402344,5.014830589294434,444.5333557128906,7.248982906341553,296.6260986328125,-8.823742866516113,302.26654052734375,5.831618309020996,333.51666259765625,-13.118492126464844,276.8880615234375,3.9616894721984863,276.4324645996094,-6.134483337402344,214.12185668945312,-4.538134574890137,219.2234344482422,-10.383440017700195,180.70668029785156,-5.31893253326416,154.59027099609375,-5.405161380767822,130.84336853027344,-4.667953968048096,111.90242004394531,-6.675940990447998,137.99696350097656,-0.44207680225372314,112.45355224609375,-5.641942501068115,116.3531265258789,-4.121200084686279,112.70233154296875,Drake
Drake_73bqbaTu,343836,0.27553464233235564,0.02399502484775161,0.4047647770531733,0.06422706996076114,99.38401442307692,-107.39468383789062,12637.759765625,117.58673095703125,2080.680908203125,5.871098518371582,896.0287475585938,15.08425521850586,328.59649658203125,7.736683368682861,210.2476043701172,1.9231395721435547,180.3231201171875,-7.52029275894165,151.14938354492188,2.8814895153045654,103.91280364990234,-4.048297882080078,90.6008529663086,0.5912205576896667,98.7291259765625,-1.1742414236068726,91.28165435791016,3.410248279571533,72.41651916503906,-2.0167081356048584,76.33967590332031,4.035326957702637,62.67507553100586,-2.717644214630127,67.99959564208984,2.3632750511169434,56.05703353881836,-3.499206066131592,39.27730941772461,1.552813172340393,53.77471160888672,-3.6299612522125244,43.91774368286133,-2.3025319576263428,39.59410858154297,Drake
Drake_9mD8MJoR,401485,0.2758551038151288,0.017055026925318875,0.4341366260977017,0.04532490348778969,61.5234375,-147.82510375976562,8499.4755859375,96.91734313964844,1266.69384765625,5.981048107147217,957.5988159179688,30.869749069213867,434.0768127441406,14.821599006652832,257.23272705078125,6.928210735321045,316.5806884765625,0.6130820512771606,176.0373992919922,-1.8501335382461548,353.30108642578125,0.7724091410636902,173.8937530517578,3.3151438236236572,175.3412628173828,0.5156831741333008,143.6134796142578,2.4775969982147217,98.81177520751953,-2.2971465587615967,102.77777862548828,3.1662721633911133,119.34432983398438,-1.3664677143096924,104.22359466552734,3.884911060333252,100.32975006103516,-2.6632509231567383,69.60742950439453,2.4585323333740234,76.35613250732422,-0.8307159543037415,67.15187072753906,1.1187732219696045,93.47637939453125,Drake
Drake_avtKYssj,262459,0.22432938764420202,0.027044599334838996,0.3242878971188841,0.06931426746942913,112.34714673913044,-182.6539306640625,11407.9375,117.86325073242188,1766.121826171875,36.85640335083008,922.7890625,35.90313720703125,260.54144287109375,17.0966739654541,216.8052215576172,17.919301986694336,129.88876342773438,4.726507663726807,150.61572265625,11.150260925292969,112.96953582763672,2.3352324962615967,128.88375854492188,7.24980354309082,94.58834075927734,2.2383639812469482,107.89413452148438,4.830378532409668,64.84575653076172,1.5910756587982178,69.29398345947266,3.897892713546753,50.22749710083008,-0.9810973405838013,58.25288391113281,1.7500839233398438,57.34361267089844,-3.163463592529297,57.40544509887695,0.020492292940616608,53.60798263549805,-3.426875114440918,58.4583625793457,0.3873513340950012,42.309566497802734,Drake
Drake_b1spzgIX,593044,0.3882888478545473,0.014780868852465759,0.6387367599271521,0.028062240048887698,135.99917763157896,-84.48289489746094,7932.6982421875,73.60382080078125,841.684326171875,2.175804615020752,560.5919189453125,15.33648681640625,279.66705322265625,10.010107040405273,156.21127319335938,6.486091136932373,159.8992462158203,-5.1154680252075195,128.0655975341797,6.881749153137207,107.63734436035156,-3.005051374435425,93.38441467285156,6.435624122619629,83.12015533447266,-0.07226601243019104,72.56873321533203,9.720080375671387,64.26245880126953,2.892807722091675,63.233604431152344,7.639917850494385,49.85467529296875,1.3953661918640137,46.662010192871094,7.053386211395264,40.00651550292969,1.9233856201171875,46.23677444458008,6.754554748535156,42.285430908203125,-0.7958616614341736,42.38123321533203,1.540966510772705,37.38526153564453,Drake
