320kbps,album,album_url,albumid,artistMap,cache_state,copyright_text,disabled,disabled_text,duration,encrypted_media_path,encrypted_media_url,explicit_content,featured_artists,featured_artists_id,genere,has_lyrics,id,image,label,label_url,language,lyrics_snippet,media_preview_url,media_url,music,music_id,origin,perma_url,play_count,primary_artists,primary_artists_id,release_date,rights,singers,song,song_id,starred,starring,type,vcode,vlink,year
true,Panda,https://www.jiosaavn.com/album/panda/LaDHkmxT8fY_,1921902,{'Desiigner': '1437966'},false,"℗ 2016 Getting Out Our Dreams, Inc./Def Jam Recordings, a division of UMG Recordings, Inc.",true,Unavailable,226,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDygi5BhLek2evgwanS+Mu/5HxwTVlUEJvLJWbRrFwMLEjTBW/MpqZYLRw7tS9a8Gtq,0,,,Workout,false,fYTPovvk,https://c.saavncdn.com/527/Panda-English-2016-500x500.jpg,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,/label/getting-out-our-dreams-inc.-g.o.o.d.-music--idj-albums/C0CZLNtljsM_,english,,https://preview.saavncdn.com/527/c1d082a1f2d00817d1928cce44b61455_96_p.mp4,https://aac.saavncdn.com/527/c1d082a1f2d00817d1928cce44b61455_320.mp4,,,playlist,https://www.jiosaavn.com/song/panda/FjE-YRtGQVg,9685382,Desiigner,1437966,2016-02-26,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}",Desiigner,Panda,Workout_fYTPovvk,false,,,,,2016
true,Evolve,https://www.jiosaavn.com/album/evolve/gvCWqZLfVbs_,13435951,{'Imagine Dragons': '599452'},false,℗ 2017 KIDinaKORNER/Interscope Records,true,Unavailable,202,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDy6UWMvucrWHxfIRjtvw8g35/f89z5MoGc71/Y9eRN3bK0jKAAHF631xw7tS9a8Gtq,0,,,Workout,false,BeXBcbVK,https://c.saavncdn.com/248/Evolve-English-2017-20180716230950-500x500.jpg,Kid Ina Korner / Interscope,/label/kid-ina-korner--interscope-albums/cI2lEu2R06A_,english,,https://preview.saavncdn.com/248/a6b1b78b396245f712abda8f1daefee0_96_p.mp4,https://aac.saavncdn.com/248/a6b1b78b396245f712abda8f1daefee0_320.mp4,,,playlist,https://www.jiosaavn.com/song/believer/Mg0zcxdSYXg,39180320,Imagine Dragons,599452,2018-07-18,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}",Imagine Dragons,Believer,Workout_BeXBcbVK,false,,,010912291154892,https://jiotunepreview.jio.com/content/Converted/010912291111348.mp3,2018
true,Evolve,https://www.jiosaavn.com/album/evolve/gvCWqZLfVbs_,13435951,{'Imagine Dragons': '599452'},false,℗ 2017 KIDinaKORNER/Interscope Records,true,Unavailable,187,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyTw/mSJGh9d0ylU+tXjidqI5EseuyTATLVpfW1aGWU5NGzizBb5sZ7Rw7tS9a8Gtq,0,,,Workout,false,zikdtWU6,https://c.saavncdn.com/248/Evolve-English-2017-20180716230950-500x500.jpg,Kid Ina Korner / Interscope,/label/kid-ina-korner--interscope-albums/cI2lEu2R06A_,english,,https://preview.saavncdn.com/248/5d5e9942843acced279874a4c8774979_96_p.mp4,https://aac.saavncdn.com/248/5d5e9942843acced279874a4c8774979_320.mp4,,,playlist,https://www.jiosaavn.com/song/thunder/CgEAVQBnYgU,27814826,Imagine Dragons,599452,2018-07-18,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}",Imagine Dragons,Thunder,Workout_zikdtWU6,false,,,010912291154965,https://jiotunepreview.jio.com/content/Converted/010912291111421.mp3,2018
true,POPSTAR,https://www.jiosaavn.com/album/popstar/NSgpYtMY5Wg_,21473911,"{'Aubrey Graham': '566237', 'DJ Khaled': '599255', 'David Ruoff': '843912', 'Drake': '512453', 'Elias Klughammer': '843913', 'Khaled Khaled': '613654', 'Ozan Yildirim': '777560'}",false,(P) 2020 OVO as licensed to We The Best/Epic Records,true,Unavailable,200,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDy9ZjRkIG0XJ5Y4Ni30WVet8uQ8Nr8cA0TCuYmrZOpIc5X6Tz8khlHfBw7tS9a8Gtq,1,Drake,512453,Workout,false,R5s03OsU,https://c.saavncdn.com/310/POPSTAR-English-2020-20200717001037-500x500.jpg,OVO/We The Best/Epic,/label/ovowe-the-bestepic-albums/Ag3Z2fOB6C8_,english,,https://preview.saavncdn.com/310/f9c3542ff2d42b9433731e7d7e836919_96_p.mp4,https://aac.saavncdn.com/310/f9c3542ff2d42b9433731e7d7e836919_320.mp4,"Aubrey Graham, Khaled Khaled, Ozan Yildirim, David Ruoff, Elias Klughammer","566237, 613654, 777560, 843912, 843913",playlist,https://www.jiosaavn.com/song/popstar/Il0YAUd-RGY,802551,DJ Khaled,599255,2020-07-17,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}","DJ Khaled, Drake",POPSTAR,Workout_R5s03OsU,false,,,,,2020
true,Get Low,"https://www.jiosaavn.com/album/get-low/m,tPgQLTYb0_",1157385,"{'DJ Snake': '568648', 'Dillon Francis': '609969', 'Dillon Francis &amp;': '4301772', 'Dillon Hart Francis': '706772'}",false,"(P) 2014 Wedgewood Productions, Inc. & DJ Snake Music LLC, under exclusive license to Columbia Records, a Division of Sony Music Entertainment",true,Unavailable,213,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyeCH+6kUq/E74zpc2pv2IcXdBOX2dA/kulEztleSZ8IfIzLFVDuNypBw7tS9a8Gtq,0,,,Workout,false,d6Ons7oC,https://c.saavncdn.com/250/Get-Low-English-2014-500x500.jpg,Columbia,/label/columbia-albums/wMrKglyRi74_,english,,https://preview.saavncdn.com/250/8c6286cedfaf19daadd8bfd07ce02e20_96_p.mp4,https://aac.saavncdn.com/250/8c6286cedfaf19daadd8bfd07ce02e20_320.mp4,"Dillon Hart Francis, DJ Snake","706772, 568648",playlist,https://www.jiosaavn.com/song/get-low/FF4kXwcHWHA,13042438,"Dillon Francis, DJ Snake","609969, 568648",2014-05-21,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}","Dillon Francis, DJ Snake, Dillon Francis &",Get Low,Workout_d6Ons7oC,false,,,010910140994465,https://jiotunepreview.jio.com/content/Converted/010910140950223.mp3,2014
true,The Spectre,"https://www.jiosaavn.com/album/the-spectre/Q0y,rxspBUE_",11435390,"{'Alan Walker': '1335467', 'Anders Frøen': '1425075', 'Gunnar Greve': '1625408', 'Jesper Borgen': '822579', 'Lars Kristian Rosness': '3333918', 'Marcus Arnbekk': '3333917', 'Tommy LaVerdi': '3816787'}",false,(P) 2017 MER under exclusive license to Sony Music Entertainment Sweden AB,true,Unavailable,193,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyp4LgwxvH7qROaDyBciDWxL/v27WWMYdMB6OQ2YnFydW5qs05VlZrMxw7tS9a8Gtq,0,,,Workout,false,UT7zhBDm,https://c.saavncdn.com/532/The-Spectre-English-2017-20170831185520-500x500.jpg,MER Recordings,/label/mer-recordings-albums/qsZ9rf6CKZI_,english,,https://preview.saavncdn.com/532/b84681ac81c18c5f2ec5eb9a991dd688_96_p.mp4,https://aac.saavncdn.com/532/b84681ac81c18c5f2ec5eb9a991dd688_320.mp4,"Alan Walker, Anders FrÃ¸en, Jesper Borgen, Lars Kristian Rosness, Marcus Arnbekk","1335467, 1425075, 822579, 3333918, 3333917",playlist,https://www.jiosaavn.com/song/the-spectre/JTxcSxxyc14,20475273,Alan Walker,1335467,2017-09-15,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}",Alan Walker,The Spectre,Workout_UT7zhBDm,false,,,010910140993799,https://jiotunepreview.jio.com/content/Converted/010910140949164.mp3,2017
true,Legends Never Die,https://www.jiosaavn.com/album/legends-never-die/zMYyk5-nCpU_,16358475,"{'Against The Current': '1242527', 'League of Legends': '865159'}",false,© 2017 Riot Games,true,Unavailable,235,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDy72Rn8dLAcd/h7Amp1XTYSAlTqR24aGyztAwBfcZOSlv4SyqhzVo9VRw7tS9a8Gtq,0,,,Workout,false,n2ZJPOlI,https://c.saavncdn.com/726/Legends-Never-Die-English-2017-20190619201852-500x500.jpg,Riot Games,/label/riot-games-albums/xIcUlMTzw7Q_,english,,https://preview.saavncdn.com/726/0deb4e9f1d6fa695b21aee7265200896_96_p.mp4,https://aac.saavncdn.com/726/0deb4e9f1d6fa695b21aee7265200896_320.mp4,,,playlist,https://www.jiosaavn.com/song/legends-never-die/HloxeyR-W3o,1858721,"Against The Current, League Of Legends","1242527, 865159",2017-09-15,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}","Against The Current, League Of Legends",Legends Never Die,Workout_n2ZJPOlI,false,,,,,2017
true,Music To Be Murdered By,https://www.jiosaavn.com/album/music-to-be-murdered-by/QHC2iIzfYhI_,18662880,"{'Eminem': '610240', 'Juice WRLD': '4693310'}",false,℗ 2020 Marshall B. Mathers III,true,Unavailable,211,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyWpOd3r+yC7ouuJap395w9aq9WO5DHNnHRPkLQ7UyVMnhOmWJI/16wxw7tS9a8Gtq,1,Juice WRLD,4693310,Workout,false,IYYZtvGK,https://c.saavncdn.com/830/Music-To-Be-Murdered-By-English-2020-20200117040807-500x500.jpg,Shady/Aftermath/Interscope Records,/label/shadyaftermathinterscope-records-albums/FL3qswMb3Ho_,english,,https://preview.saavncdn.com/830/e17defe16f9e3eda8895f83cb4676ab5_96_p.mp4,https://aac.saavncdn.com/830/e17defe16f9e3eda8895f83cb4676ab5_320.mp4,,,playlist,https://www.jiosaavn.com/song/godzilla/OTEyawBGcHg,2453648,Eminem,610240,2020-01-17,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}","Eminem, Juice WRLD",Godzilla,Workout_IYYZtvGK,false,,,,,2020
true,On The Floor,https://www.jiosaavn.com/album/on-the-floor/pb2h0cpYxAQ_,1109202,"{'Jennifer Lopez': '547304', 'Pitbull': '565589'}",false,℗ 2011 The Island Def Jam Music Group,true,Unavailable,231,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyYwSQ/uNQMyXvCEDje6E7HpVOVHVphyi+MpI1mp2/Uo/tgmLIV/CJGxw7tS9a8Gtq,0,Pitbull,565589,Workout,false,4LS-tMcj,https://c.saavncdn.com/436/On-The-Floor-2011-500x500.jpg,Nuyorican Productions / IDJ,/label/nuyorican-productions--idj-albums/WTBMzaO2j4o_,english,,https://preview.saavncdn.com/436/ffadc6ef1535f5efc66e5f38d92d8c98_96_p.mp4,https://aac.saavncdn.com/436/ffadc6ef1535f5efc66e5f38d92d8c98_320.mp4,,,playlist,https://www.jiosaavn.com/song/on-the-floor-radio-edit/RCQ4HAB9VFk,5161438,Jennifer Lopez,547304,2011-02-22,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}","Jennifer Lopez, Pitbull",On The Floor (Radio Edit),Workout_4LS-tMcj,false,,,,,2011
true,Please Excuse Me For Being Antisocial,https://www.jiosaavn.com/album/please-excuse-me-for-being-antisocial/c6Uzge96FA8_,18236447,{'Roddy Ricch': '4097782'},false,℗ 2019 Atlantic Recording Corporation,true,Unavailable,196,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyiFHu7TbYfLIqnicFXiDoMzLm404zQKNeif7CuIsicxiCqDIzmQoEgBw7tS9a8Gtq,1,,,Workout,false,YbTdp9kX,https://c.saavncdn.com/085/Please-Excuse-Me-For-Being-Antisocial-English-2019-20191206060655-500x500.jpg,Atlantic Records,/label/atlantic-records-albums/moT3cDqfUuo_,english,,https://preview.saavncdn.com/085/f872972c34e9d9066452ac5c8a1e394c_96_p.mp4,https://aac.saavncdn.com/085/f872972c34e9d9066452ac5c8a1e394c_320.mp4,,,playlist,https://www.jiosaavn.com/song/the-box/KQo-VQQJXGs,2176490,Roddy Ricch,4097782,2019-12-06,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}",Roddy Ricch,The Box,Workout_YbTdp9kX,false,,,,,2019
true,Never Say Never,"https://www.jiosaavn.com/album/never-say-never/ZpQEsCo,O8k_",1117797,"{'Jaden Smith': '609084', 'Justin Bieber': '568565'}",false,℗ 2010 The Island Def Jam Music Group,true,Unavailable,227,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDysAnxeyWEE3PRSPfREYMi6hm4YU0+H8LaT8yXyrTzfn5UXtreVmfsuBw7tS9a8Gtq,0,Jaden Smith,609084,Workout,false,L5rUdFH-,https://c.saavncdn.com/761/Never-Say-Never-2010-500x500.jpg,Universal Music India Pvt Ltd.,/label/universal-music-india-pvt-ltd.-albums/yCRRDUDuazo_,english,,https://preview.saavncdn.com/761/c3d767a2c7a57341b89d557edf0cd2db_96_p.mp4,https://aac.saavncdn.com/761/c3d767a2c7a57341b89d557edf0cd2db_320.mp4,,,playlist,https://www.jiosaavn.com/song/never-say-never/PF0ZZBB2fx4,4981613,Justin Bieber,568565,2010-01-01,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}","Justin Bieber, Jaden Smith",Never Say Never,Workout_L5rUdFH-,false,,,010912291155886,https://jiotunepreview.jio.com/content/Converted/010912291112316.mp3,2010
true,Don't Start Now,https://www.jiosaavn.com/album/dont-start-now/Q53Hk0sN95c_,17796473,{'Dua Lipa': '1274170'},false,"℗ 2019 Dua Lipa Limited under exclusive license to Warner Records UK, a division of Warner Music UK Limited",true,Unavailable,183,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyM20znKUBcV2cXR0kMQmAZ4Qz8xI5BtBR96ONyBzUVWmTlrqR5nRDABw7tS9a8Gtq,0,,,Workout,false,uDhiiJL1,https://c.saavncdn.com/175/Don-t-Start-Now-English-2019-20191101000122-500x500.jpg,Warner Records,/label/warner-records-albums/8FBCbUPZpYc_,english,,https://preview.saavncdn.com/175/dd3c8955889ba3dd118309e6a858ffdf_96_p.mp4,https://aac.saavncdn.com/175/dd3c8955889ba3dd118309e6a858ffdf_320.mp4,,,playlist,https://www.jiosaavn.com/song/dont-start-now/BSwDWB16ewI,3972524,Dua Lipa,1274170,2019-10-31,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}",Dua Lipa,Don't Start Now,Workout_uDhiiJL1,false,,,,,2019
true,Hybrid Theory,https://www.jiosaavn.com/album/hybrid-theory/YgPRvjpRzUA_,1175935,{'Linkin Park': '654619'},false,℗ 2000 Warner Records Inc.,true,Unavailable,219,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDylpyhLxGmZYB0z6bBDxlMKYypdUuyYyh9bJpLcuiziMeprr8qT0kQYRw7tS9a8Gtq,0,,,Workout,false,MMSnOyFC,https://c.saavncdn.com/560/Hybrid-Theory-U-S-Version-English-2012-500x500.jpg,Warner Records,/label/warner-records-albums/8FBCbUPZpYc_,english,,https://preview.saavncdn.com/560/43f3a18239d3247daa43db48018e3ace_96_p.mp4,https://aac.saavncdn.com/560/43f3a18239d3247daa43db48018e3ace_320.mp4,,,playlist,https://www.jiosaavn.com/song/in-the-end/PSU4XztJcXA,6522173,Linkin Park,654619,2000-10-24,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}",Linkin Park,In the End,Workout_MMSnOyFC,false,,,,,2000
true,Listen,https://www.jiosaavn.com/album/listen/IBE8mYt6oK0_,1208194,"{'Afrojack': '568666', 'Bebe Rexha': '677717', 'David Guetta': '568665', 'Nicki Minaj': '569160'}",false,"℗ 2014 What A Music Ltd, under exclusive licence to Parlophone/Warner Music France, a Warner Music Group Company",true,Unavailable,192,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyGp4PW49Kk+uGlavdTQ89DYFsjD3cB6JSndfvdFoyCttacNjQs40e2hw7tS9a8Gtq,0,"Afrojack, Bebe Rexha, Nicki Minaj","568666, 677717, 569160",Workout,false,2wFeWCi6,https://c.saavncdn.com/308/Listen-Deluxe-English-2014-500x500.jpg,Parlophone (France),"/label/parlophone-france-albums/Ca,26uC5Tf8_",english,,https://preview.saavncdn.com/308/b89da9f9fb96f1d36b39a51d171ad52c_96_p.mp4,https://aac.saavncdn.com/308/b89da9f9fb96f1d36b39a51d171ad52c_320.mp4,,,playlist,https://www.jiosaavn.com/song/hey-mama-feat.-nicki-minaj-bebe-rexha--afrojack/Qh8tVCNzXgU,7375090,David Guetta,568665,2014-11-21,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}","David Guetta, Afrojack, Bebe Rexha, Nicki Minaj","Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",Workout_2wFeWCi6,false,,,,,2014
true,Animals,"https://www.jiosaavn.com/album/animals/ZB9D,Vle4Bg_",12114684,{'Martin Garrix': '677739'},false,℗ 2013 SpinninRecords.com,true,Unavailable,304,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyEW+zzJvSwxSmtyKnBwqP1Ug4zxuAtmVjWwHyNWoG2wz2mjWhz/K4gBw7tS9a8Gtq,1,,,Workout,false,ZUuTWdQ9,https://c.saavncdn.com/672/Animals-English-2013-20180118120505-500x500.jpg,Spinnin&#039; Records,/label/spinnin-records-albums/mYvBYnFXJZQ_,english,,https://preview.saavncdn.com/672/3eb84936a1e6dc3a8dc8c2fc7c92d3f8_96_p.mp4,https://aac.saavncdn.com/672/3eb84936a1e6dc3a8dc8c2fc7c92d3f8_320.mp4,,,playlist,https://www.jiosaavn.com/song/animals/Kj0eZSNUZgo,4788595,Martin Garrix,677739,2013-06-17,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}",Martin Garrix,Animals,Workout_ZUuTWdQ9,false,,,,,2013
true,Meteora,"https://www.jiosaavn.com/album/meteora/MBep8FiCb,g_",1179675,{'Linkin Park': '654619'},false,℗ 2003 Warner Records Inc.,true,Unavailable,187,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyGgyZ83NeSHJROcCfEi4ac5Nx3z/KhUNkdZK/rZQuaw+J3Ox8gPvtfRw7tS9a8Gtq,0,,,Workout,false,oKRLRmub,https://c.saavncdn.com/966/Meteora-English-2014-500x500.jpg,Warner Records,/label/warner-records-albums/8FBCbUPZpYc_,english,,https://preview.saavncdn.com/966/5e314eb316f6fc0aa9eebe8f4e6606d2_96_p.mp4,https://aac.saavncdn.com/966/5e314eb316f6fc0aa9eebe8f4e6606d2_320.mp4,,,playlist,https://www.jiosaavn.com/song/numb/HyM5fSZdQlE,6681053,Linkin Park,654619,2003-03-24,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}",Linkin Park,Numb,Workout_oKRLRmub,false,,,,,2003
true,Starboy,https://www.jiosaavn.com/album/starboy/44b7DBDpUq8_,3084994,"{'Daft Punk': '652969', 'The Weeknd': '615155'}",false,"℗ 2016 The Weeknd XO, Inc., Manufactured and Marketed by Republic Records, a Division of UMG Recordings, Inc.",true,Unavailable,230,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDywMBq9Ivw1bZUsPMavqWkFMIKoLthAHDp9ezqoV11oJk8OFEEIjuj5Bw7tS9a8Gtq,0,Daft Punk,652969,Workout,false,Paem2Kf1,https://c.saavncdn.com/372/Starboy-English-2016-500x500.jpg,Universal Republic Records,/label/universal-republic-records-albums/aasCC7E95IQ_,english,,https://preview.saavncdn.com/372/38de816bee7a6df4607f1f0e6822c5bc_96_p.mp4,https://aac.saavncdn.com/372/38de816bee7a6df4607f1f0e6822c5bc_320.mp4,,,playlist,https://www.jiosaavn.com/song/starboy/IAkOXEZ7UQI,15580958,The Weeknd,615155,2016-11-25,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}","The Weeknd, Daft Punk",Starboy,Workout_Paem2Kf1,false,,,010912291157984,https://jiotunepreview.jio.com/content/Converted/010912291114417.mp3,2016
true,Changes,https://www.jiosaavn.com/album/changes/yA1-6U6oQ9M_,19064132,"{'Justin Bieber': '568565', 'Quavo': '851375'}",false,"℗ 2020 Def Jam Recordings, a division of UMG Recordings, Inc.",true,Unavailable,213,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyOMY66rKbxZ5cXdxhf5wZg/hEFsYNNw4GJ3inz3ELHu5BJvEv6XmXlRw7tS9a8Gtq,0,Quavo,851375,Romantic,false,VNUBraQs,https://c.saavncdn.com/818/Changes-English-2020-20200214135638-500x500.jpg,RBMG/Def Jam,/label/rbmgdef-jam-albums/AzoOWboyzgA_,english,,https://preview.saavncdn.com/818/c8792bcb476db59cf7a4c2120bfccb01_96_p.mp4,https://aac.saavncdn.com/818/c8792bcb476db59cf7a4c2120bfccb01_320.mp4,,,playlist,"https://www.jiosaavn.com/song/intentions/JiY,cwZRZkA",7051981,Justin Bieber,568565,2020-02-14,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}","Justin Bieber, Quavo",Intentions,Romantic_VNUBraQs,false,,,010912291153348,https://jiotunepreview.jio.com/content/Converted/010912291109685.mp3,2020
true,Ã·,https://www.jiosaavn.com/album/÷/KelXOKU4pi4_,10436096,{'Ed Sheeran': '578407'},false,"℗ 2017, Asylum Records UK, a division of Atlantic Records UK, a Warner Music Group company.",true,Unavailable,263,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyjLJatj30eCYo8W/T/nVreaZTbB+LPRvCYdcDxZKjYlxdk812I6LIsBw7tS9a8Gtq,0,,,Romantic,false,6o8JoQ8b,https://c.saavncdn.com/286/WMG_190295851286-English-2017-500x500.jpg,Atlantic Records UK,/label/atlantic-records-uk-albums/Nq1WxI8CVrI_,english,,https://preview.saavncdn.com/286/71bb6cc3391ddf619a4a3f1a1134f1c4_96_p.mp4,https://aac.saavncdn.com/286/71bb6cc3391ddf619a4a3f1a1134f1c4_320.mp4,,,playlist,https://www.jiosaavn.com/song/perfect/RgdTexthD1E,36722680,Ed Sheeran,578407,2017-03-03,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}",Ed Sheeran,Perfect,Romantic_6o8JoQ8b,false,,,010910140683676,https://jiotunepreview.jio.com/content/Converted/010910140647552.mp3,2017
true,Without Me,https://www.jiosaavn.com/album/without-me/RNnaj5VLCE8_,14009833,{'Halsey': '842096'},false,"℗ 2018 Capitol Records, LLC",true,Unavailable,201,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyuI5lE7xCmtn43dtLHdYCMZb9gwEC9vHEl4BA7yjYDAuWGv+oO/EC+Rw7tS9a8Gtq,0,,,Romantic,false,NcZREsTd,https://c.saavncdn.com/934/Without-Me-English-2018-20181004002943-500x500.jpg,Capitol Records,/label/capitol-records-albums/aPiy2M7-D5A_,english,,https://preview.saavncdn.com/934/987060d42df6a5201eb5ac98166e03ea_96_p.mp4,https://aac.saavncdn.com/934/987060d42df6a5201eb5ac98166e03ea_320.mp4,,,playlist,https://www.jiosaavn.com/song/without-me/PgsxYzFDY1c,14242456,Halsey,842096,2018-10-04,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}",Halsey,Without Me,Romantic_NcZREsTd,false,,,010912291152160,https://jiotunepreview.jio.com/content/Converted/010912291108436.mp3,2018
true,Girls Like You,https://www.jiosaavn.com/album/girls-like-you/Z1SllYQkM24_,12975468,"{'Cardi B': '1261541', 'Maroon 5': '597966'}",false,℗ 2018 Interscope Records (222 Records),true,Unavailable,236,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDygijD/m89xH0ysiesh5n0SM0nlQq3JbUjygW8nNjsSjSPwo++K9XZqhw7tS9a8Gtq,0,Cardi B,1261541,Romantic,false,idoLJICu,https://c.saavncdn.com/016/Girls-Like-You-English-2018-20180529030200-500x500.jpg,Interscope Records*,/label/interscope-records*-albums/NB0wm6PHubU_,english,,https://preview.saavncdn.com/016/160a7cfbbf0eff43e3bea7d7278eb94c_96_p.mp4,https://aac.saavncdn.com/016/160a7cfbbf0eff43e3bea7d7278eb94c_320.mp4,,,playlist,https://www.jiosaavn.com/song/girls-like-you/GQwEfT55dEY,42813775,Maroon 5,597966,2018-05-31,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}","Maroon 5, Cardi B",Girls Like You,Romantic_idoLJICu,false,,,010912291154253,https://jiotunepreview.jio.com/content/Converted/010912291110460.mp3,2018
true,My World 2.0,https://www.jiosaavn.com/album/my-world-2.0/vXJ-NsuJF4c_,1194336,"{'Justin Bieber': '568565', 'Ludacris': '487008'}",false,℗ 2010 The Island Def Jam Music Group,true,Unavailable,216,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyESV5RhUrR2uN1DtwX5edZNougx4xEFMemu6Ed1/LseLvpWmshrjnERw7tS9a8Gtq,0,Ludacris,487008,Romantic,false,H0IRhlNT,https://c.saavncdn.com/728/My-World-2-0-English-2010-20200606003742-500x500.jpg,RBMG/Def Jam,/label/rbmgdef-jam-albums/AzoOWboyzgA_,english,,https://preview.saavncdn.com/728/94485509c750427c19faa074404292c8_96_p.mp4,https://aac.saavncdn.com/728/94485509c750427c19faa074404292c8_320.mp4,,,playlist,https://www.jiosaavn.com/song/baby/OFgiYxxceWc,22082649,Justin Bieber,568565,2010-03-23,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}","Justin Bieber, Ludacris",Baby,Romantic_H0IRhlNT,false,,,010912291155887,https://jiotunepreview.jio.com/content/Converted/010912291112317.mp3,2010
